Z,X,Y
0.02779564868126068,0,-0.5114731594368898
-0.42966902880854074,1,2.743594923455656
0.08667394071474646,0,0.6338402324593052
-0.8351262736277815,1,3.4531133455012863
0.7206113655028893,1,3.4181263372863304
0.34694293363616674,1,2.960914751982408
0.2506232687337881,1,2.438203798051025
0.4916853803158574,0,0.481837465977909
0.21603283919664854,1,3.153266194768128
0.3950303309841064,1,2.4341919360193294
-0.2225918620268139,1,2.4734752969275453
0.4999291919894772,1,3.16606440975659
0.25088328135869853,0,-0.4982362414285021
-0.7870813882060317,0,-0.5111756006909292
-0.010874424684161499,0,-0.8729912903750983
-0.043019708600834296,1,3.3574712273758034
-0.5915743075693115,0,0.44474435464249085
0.12450522542946724,1,3.51113316845962
-0.748188417698805,1,2.195709213712626
0.8679366406584716,1,3.072661274095065
-0.4214840465935301,0,0.1866226002895511
-0.043922588029546655,1,3.5004391708967777
-0.30249005059542494,0,-0.04641412270063584
-0.34660308743929985,0,0.20106559173482175
-0.25705049038361505,1,3.0110034735681723
-0.013273960594258047,0,-0.24200431019193996
0.32894055438394293,1,3.2818094122249675
0.565584351062123,1,3.5189886281515923
-0.06947891155784316,1,3.183825013632556
-0.24494869081641127,0,0.44777721947944193
0.07232778979970475,1,3.648850403970758
-0.15955534950495878,1,2.46651649533786
0.6023908594049519,1,2.5118574234521267
-0.6021978870768212,0,-0.2635397850813284
-0.5471754923201183,1,3.9020520684069644
-0.3507866708961468,1,3.4257824857456267
-0.49656118376298924,0,-0.6820912685507208
-0.32418464619037657,0,-0.13861479402141594
-0.21264800154014346,1,2.921396519035817
-0.3866945708350933,0,-0.9328712181061658
-0.6105965403524138,0,-0.3794282163687935
-0.6640556766885504,1,2.7078937182447973
-0.4537258782027573,0,-1.0655278882741028
0.17081851739226034,1,2.486107980074144
-0.8312340602911139,1,2.4617122352242236
0.23597238175537158,1,2.3700668442161423
0.22446837063338856,0,-0.6132804053181681
0.6765750139577922,1,2.7355710693458075
-0.13823290404326707,1,3.695496896337455
0.7192669563601084,1,2.001444164463682
0.1606736356096472,1,2.4648162723144926
-0.6272824210264352,1,3.1533828308717844
-0.06711959722003699,0,0.06736151107296462
0.5292656641379997,1,3.5804813992414712
0.297892434336662,1,3.337052001431784
0.7910285664482578,1,3.8306301943142174
0.3180680077199859,1,2.42561458568638
-0.0024520772661063284,0,0.22070230303115823
0.060413562687423206,0,0.6735378064246573
-0.2600179029096955,1,3.1670498097779696
0.16133066716904648,0,0.38897535528187666
-0.6429915006740982,0,0.5687921456527323
0.3609373877403942,1,3.4556635422881934
-0.198779444568877,1,3.2040719185718434
-0.4779940399164892,0,-0.8586669141411318
0.27673730546647285,1,2.440046871337037
-0.29608018677361386,0,0.5288517714943528
0.37704971086118355,1,2.501656016435638
-0.5225043919789092,0,-0.9961147708138791
-0.6622622765630061,0,-0.09500992630455907
-0.09108132035380206,0,1.0753998245933198
0.7046107021661756,0,0.25838053078336043
-0.11894722507788918,1,3.400426609462921
0.17497778439189668,0,-0.9343617566719336
-0.04685636313791494,0,1.0093129872235909
-0.051478091097753115,1,3.5356714950513677
0.6516261987993566,0,-0.4357288151600534
0.45748221233651054,0,0.06595094357588371
0.2065401187740154,1,1.8923289822211111
-0.13076932708820824,0,-0.2949329812544717
0.39489646808146306,0,-0.8734820330756972
0.06310901691388818,0,0.6122134276667553
0.4638580247552455,1,3.1634635173719152
0.4266882924244799,0,-0.9318570817520653
-0.335629049032918,0,0.34110499930382643
-0.08578756915763132,1,2.618988510299458
-0.4338972277655381,0,0.1407518787792963
-0.2638164125835852,0,-0.9412160890165758
0.5177792972036275,1,1.7802969488078635
0.35182918642476135,0,-0.6844572552012582
-0.08075213168367576,1,2.5908322604471596
0.33961648724895444,1,3.1266131110600015
0.3803253206293822,0,0.06989465419675422
0.18142083336770207,1,2.7518249091427247
0.18097587623605582,0,0.38618104187259733
-0.3381044423524916,0,-0.4179867650383212
0.4202847800470206,1,3.31149323189264
0.4294463177454027,0,0.5548838654123059
-0.35107774500387723,0,0.13832667298957912
0.1518054872009647,1,3.395843863944501
0.6940579184277264,1,2.346048206935998
-0.3121429000763455,0,-0.22314353331938597
0.3475915685070603,0,0.3048585308020729
0.39001325164039213,1,3.665119720809314
-0.3472606487132062,1,3.3258159556724864
-0.6960815967974665,0,0.8120567694225936
-0.2889597813489092,0,0.10150084465070969
-0.021183610442882833,0,-0.5555833021517735
