Z,X,Y
-0.8342433339647266,1,2.933573830977964
0.44348624060325875,0,0.5077766035518202
-0.15727953883409762,0,0.13916073280196561
-0.5235940763647224,0,-0.5733772186876811
0.043853362330950885,1,2.754152503982988
-0.42454093298962836,0,-0.830144241363877
0.330778950320767,1,3.1625802491255084
0.7188590202377375,1,3.4981206649116494
-0.22678715302956742,0,-0.8425685098388015
-0.4892914563584593,1,2.866195296815504
0.353860180216553,1,1.8390959493198045
0.6930156215436222,1,3.687656648321135
0.26577502566292843,0,-0.9387025572729721
-0.06059922949764557,0,-1.0073325619574836
0.32397718204648196,1,3.958015489049979
0.7071484028619341,1,2.280255889054959
-0.29998837739067985,0,0.24771292295645347
-0.15558742417922936,0,1.2848385412373782
-0.8753101292367818,0,-0.9914562421603726
0.21758734263975427,0,0.1741208100451981
-0.7053135237668138,0,-0.4292152878452176
-0.36826013393865986,0,-0.2524414354728262
-0.15879273009913328,0,-0.9003506265468717
-0.5621703325351052,0,-0.7279590648758152
0.49443558997035236,1,3.504518677524632
0.8785411458339756,1,2.7787194719860557
-0.43423561083722784,0,0.5360676258666263
0.75561118179444,0,1.2071009167449949
-0.0962692253693611,0,1.0481040183109056
-0.44349315043073884,1,3.3210975648736314
-0.8553247100114036,0,-0.5288312488922817
-0.48377232039466944,0,-0.48684887132320676
-0.524265407344313,0,-0.6163176622842237
0.29943241021156897,0,-0.45651168064444814
-0.5324996797456467,0,-0.005421667296545918
-0.24078612347253853,1,2.8294917896510428
0.2580954102843224,1,2.7386744326567034
0.2624038098070882,0,-0.2594617277833102
-0.7856143138817082,0,-0.35317413500576644
0.5070099733293438,1,2.443337489278794
-0.06716417270878415,1,2.481049937435597
-0.12918765809400223,0,1.2908712636369089
-0.43142867002727014,0,-0.04151972017843231
0.3083861845946702,1,2.7067520091895334
-0.4604430750929159,1,2.562605241468698
-0.5455170667240338,0,-1.0123172765910633
-0.10537513115276416,0,1.0683869520698712
0.1536717307790328,1,2.9525597965490293
0.5258279979222469,1,2.2289265086715067
-0.09896615652129288,1,3.3505387510216456
-0.29342613566935966,0,0.07137023971159105
0.6042635679482536,1,2.6017273836493953
0.5467352835123154,1,2.127592583251232
0.6719822974221809,1,2.493666692096002
0.25298235416348264,0,0.19466693078520114
0.13505470057300334,0,-0.43529156459691326
-0.5568484912124391,1,3.2813961651104595
-0.21152454659782233,0,0.25195620162300847
-0.011017462600134219,1,3.7613909180832206
-0.4060647193978738,0,1.0458970664263236
0.6174372646457972,1,2.2191859946835435
0.9075116717637848,1,2.212148196970014
-0.4412516465292877,0,0.23241799060662816
0.26617553343233774,1,2.9193187308788815
-0.6521976809380227,0,-0.4795275015965352
0.06006711687460824,1,3.1785076899765934
0.2469131821617473,1,3.0689804764774777
-0.8941278191478188,1,3.7044703523027858
-0.40762759770625584,0,-0.2297895486647138
0.560349829020637,1,2.5047319411565727
0.11921818563221388,0,-1.2850381787966139
0.8223196818220893,0,-1.532665809540109
0.5442632982629736,0,-0.8355360852840462
