Z,X,Y
0.05229875765016076,0,-0.44418232888252634
-0.41977386156287977,1,2.897768257615393
0.14877532289269274,0,0.6294898549954073
-0.7790399140599902,1,3.443274064762335
0.7585469446284956,1,3.269980703713313
0.1871816221237867,1,3.0760374676199134
0.18538382755052984,1,2.470026520848262
0.4108277213652737,0,0.3465464096225487
0.1532510933148808,1,3.1282973733339707
0.3419517621157893,1,2.4633646770021524
-0.21977496930755622,1,2.5336570914639562
0.4500637295158757,1,3.191440306702269
0.33378658260870503,0,-0.4245351850276602
-0.7273155071052293,0,-0.3117406841969548
0.13128827705163693,0,-0.8019331593345442
-0.043405458936890996,1,3.152108861341584
-0.4991755303329384,0,0.3083794574926098
-0.05153388919441648,1,3.4898744743634795
-0.7344885274177966,1,2.1858058632788424
0.8271314295392822,1,2.962765912342596
-0.2934327176990046,0,0.20883603572410264
-0.182582471284678,1,3.6039636579175864
-0.22115592303473583,0,0.020162314190193598
-0.26525021701701096,0,0.047379082659661786
-0.30837503395870514,1,3.0482163390565624
0.05127902098788041,0,-0.19546785664700111
0.3846076270250023,1,3.273471607325044
0.479190541906844,1,3.53398420715087
0.03200697818649373,1,3.1048693220751566
-0.1055749684873083,0,0.3169491370420299
0.1946560259350767,1,3.640385190881704
-0.1646935810538802,1,2.5735816463883987
0.5591391677922933,1,2.455214599190697
-0.6390592914863966,0,-0.48081573488202856
-0.5891723755234743,1,3.89997777210872
-0.3634704717164256,1,3.299502681334018
-0.46579010077466204,0,-0.634839764172255
-0.3850756969799459,0,-0.26992427496349036
-0.17482039546749187,1,2.8524738266822447
-0.24803088494089628,0,-0.6940488905399366
-0.4898166148263274,0,-0.33401194969201586
-0.5822695687436943,1,2.776492710977978
-0.28974043785286996,0,-0.9024482775929109
0.08441124932530661,1,2.4775476610164344
-0.8177153695603037,1,2.410223622853821
0.18105737915736014,1,2.5548023446087353
0.19663023334998112,0,-0.5922298533931735
0.6661452418139526,1,2.72769762676656
-0.15711726669968784,1,3.7571555916581456
0.7438579569077748,1,2.049019742937787
0.07428198254944232,1,2.6099939783627026
-0.5660690981149036,1,3.054903210608952
-0.16498924181770286,0,0.05421101359114722
0.49460431921768855,1,3.6190697675014776
0.14468578231742174,0,1.1676279745810385
0.7882905446843802,1,3.776456357740265
0.12906253156966235,1,2.5300956546478144
0.07884555703215432,0,0.1167207554885108
0.16793041896254293,0,0.6983107346835336
-0.21086041897533775,1,3.1554946903880614
0.1270962151740556,0,0.3498088920536614
-0.6377740718124588,0,0.24884858336099777
0.44507664670792985,1,3.4181653168842123
-0.1980689059077146,1,3.183953360397819
-0.3670950918805099,0,-0.7756027455164873
0.33731506347502804,1,2.4923715224494956
