Z,X,Y
-0.005442918453460493,0,-0.6027534452067963
-0.44309186348726026,1,2.534458167611474
0.002433162807725528,0,0.639741537211232
-0.9112076488607066,1,3.4664603699059904
0.6691515978806912,1,3.6190864927295583
0.563659803522973,1,2.804750319244288
0.33912083646503777,1,2.395036144940226
0.6013691240724772,0,0.6653603350596462
0.3011965332395035,1,3.1871365027591456
0.4670316258803464,1,2.3946189940350244
-0.22641298847567354,1,2.3918384474760996
0.567571894972042,1,3.131641902175888
0.1384246154895711,0,-0.5982120246725179
-0.8681540493877673,0,-0.7817098773537833
-0.20371870871751094,0,-0.9693819346013882
-0.04249643669854078,1,3.636046113486673
-0.7169136252957018,0,0.6297238931365049
0.36330300154797635,0,-0.366530803184607
-0.7667723746742879,1,2.2091431489193725
0.923289075769996,1,3.221734779993443
-0.5951861958821395,0,0.15648998463162558
0.1441701084653329,0,0.3157149145344378
-0.41282012596264456,0,-0.13672533055573022
-0.45695858757463254,0,0.4095419673685928
-0.18742853794301692,1,2.960524069938979
-0.10084034308015555,0,-0.30513119900137753
0.2534279435751802,1,3.2931196785374612
0.6827779051240482,1,3.498647064151524
-0.2071449344194913,0,0.4180854997090894
-0.43400971292310236,0,0.6252460462606484
-0.09361096084692827,1,3.6603335000108315
-0.1525853174772135,1,2.321282181786091
0.6610619552721039,1,2.5886936453088447
-0.5521952418327889,0,0.031195925941184477
-0.49020654917190304,1,3.9048658597856005
-0.333581043413391,1,3.597081554856494
-0.5383022831889329,0,-0.7461881267287427
-0.24158568774222045,1,2.951080439960012
-0.26396130327615813,1,3.014890431984072
-0.574792425625356,0,-1.2568346783411806
-0.7744350013501922,0,-0.44103556712826064
-0.7749988652881266,1,2.6148389051502607
-0.6761727960654917,0,-1.2867460445011702
0.2880303285226998,1,2.497720087748131
-0.8495722193386002,1,2.531556747654031
0.31046480648702907,1,2.1194723853758783
0.2622309172626565,0,-0.6418355647581367
0.690723042358713,1,2.7462514262786284
-0.11261618917053232,1,3.6118566249556743
0.6859091639407467,1,1.9369076984547426
0.2778642649198209,1,2.2678821226491226
-0.7103185429208743,0,0.6457417865116285
0.06564097436864029,0,0.08520021447828141
0.5762839197224543,1,3.52813612049919
0.5057178819192827,1,3.3116421174845314
0.7947427041248474,1,3.9041172243149473
0.574454706070227,1,2.2838855900152657
-0.11273264937417901,0,0.3617536958627855
-0.08543349084160314,0,0.6399332283239196
-0.32670023011968113,1,3.182724376302513
